NAME,NTEE_CD,Category,Location,lat_lon
EAST HILL FOUNDATION,T20,T,"40 EAST ST, BROOKFIELD, VT, 05036-9520","(-72.5911023932018, 44.03697141566362)"
SHARING HOUSING,L80,L,"621 EAST-WEST ROAD, EAST DUMMERSTON, VT, 05346-8536","(-72.55830204493158, 42.933290855128675)"
ROCHESTER PARENT TEACHER ORGANIZATION INC,B94,B,"222 S MAIN ST, ROCHESTER, VT, 05767-9679","(-72.808123, 43.871226)"
SUSTAINABLE MONTPELIER COALITION INC,S20,S,"15 STATE STREET, MONTPELIER, VT, 05602-3179","(-72.57582043445731, 44.260374549999995)"
FAIR HAVEN GRADE SCHOOL PTO,B94,B,"115 N MAIN ST, FAIR HAVEN, VT, 05743-1132","(-73.26497033423637, 43.5954006528501)"
CHAMPLAIN VALLEY SWIM LEAGUE INCORPORATED,N60,N,"17 CRANWELL AVE, S BURLINGTON, VT, 05403-7356","(-73.20222241632132, 44.43815126417705)"
RANDOLPH AREA MENTORING PROGRAM INC,O30,O,"40 EAST ST, BROOKFIELD, VT, 05036-9520","(-72.5911023932018, 44.03697141566362)"
HEALTHY ISLANDS AND COMMUNITY SUPPORT INC,N99,N,"100 CARRY BAY LN, NORTH HERO, VT, 05474-4417","(-73.27992414702523, 44.8511190172077)"
GEORGIA PTCO INC,B94,B,"4416 ETHAN ALLEN HWY, SAINT ALBANS, VT, 05478-6081","(-73.102513, 44.784435)"
LIVE LIFE RESOURCES,A25,A,"289 MAIN RD, STAMFORD, VT, 05352-9727","(-73.0735376, 42.7461068)"
ROOT SOCIAL JUSTICE CENTER INC,R30,R,"28 WILLIAMS ST, BRATTLEBORO, VT, 05301-6212","(-72.56846301573333, 42.85076551971667)"
VERMONT GLASS GUILD,A40,A,"1096 VT ROUTE 30, TOWNSHEND, VT, 05353-9725","(-72.670331, 43.046003)"
LITERATURE IN TRANSLATION LTD,A33,A,"347 MT ANTHONY RD, BENNINGTON, VT, 05201-9647","(-73.25436159020921, 42.8454726961442)"
ONDA FOUNDATION,T22,T,"159 S COVE RD, BURLINGTON, VT, 05401-5443","(-73.23071570846511, 44.4481717)"
REVIVE CHURCH,X20,X,"799 S MAIN ST, FAIR HAVEN, VT, 05743-9897","(-73.26419411123047, 43.57619509158874)"
BOOK JAM INC,A33,A,"261 ROUTE 132, NORWICH, VT, 05055-9691","(-72.24099629322978, 43.76340395)"
VERMONT WOMENS SHOOTING ASSOCIATION INC,N61,N,"1 MAYFIELD RD, RUTLAND, VT, 05701-2317","(-72.982837, 43.623362)"
UNTWINE,W99,W,"5236 VT-100, WEST WARDSBORO, VT, 05360-0000","(-72.8538908, 43.0274169)"
NEW ENGLAND GARDEN CLUBS,C42,C,"1064 N MAIN ST, DANBY, VT, 05739-9646","(-72.9974987, 43.362035)"
VERMONT MOUNTAIN BIKE ADVOCATE INC,N50,N,"49 PERKINS ST, ST JOHNSBURY, VT, 05819-1928","(-72.01351226542344, 44.4240341449871)"
STAGE 33 LIVE LTD,A30,A,"8A ATKINSON ST, BELLOWS FALLS, VT, 05101-1519","(-72.4495741, 43.132735)"
LAMOILLE NORTH UNIFIED EDUCATION ASSOCIATION,J40,J,"57 COLLEGE HL, JOHNSON, VT, 05656-9746","(-72.67468653067624, 44.63677205)"
KENNETH COTTRELL MUSIC SCHOLARSHIP FUND INC,B82,B,"6 CYR COURT, BENNINGTON, VT, 05201-0000","(-73.17447122979176, 42.87636430589822)"
LITTLE RED BARN FARM SANCTUARY,D20,D,"8 WHITNEY HILL RD, TUNBRIDGE, VT, 05077-9637","(-72.4857009359131, 43.91079788814902)"
CAPITAL INNOVATION LAB INC,S05,S,"13 KETTLE CREEK RD, JERICHO, VT, 05465-2703","(-72.97181085329791, 44.45745613954722)"
ARCHYTAS EDUCATION CORP,B90,B,"768 S MAIN ST, BETHEL, VT, 05032-4472","(-72.629565, 43.827043)"
A PLACE FOR GRACE KITTY RESCUE,D20,D,"10 SPRUCE ST, ST ALBANS, VT, 05478-2114","(-73.09174580926638, 44.811412369672986)"
BRATTLEBORO TANGO INC,A62,A,"410 WHITNEY RD, SPRINGFIELD, VT, 05156-9428","(-72.54168734655505, 43.24603458258273)"
ROWLAND FAMILY CHARITABLE TRUST,T20,T,"1 HIGH ST, WOODSTOCK, VT, 05091-1309","(-72.5171532, 43.625042)"
BARRE CITY ELEMENTARY & MIDDLE SCHOOL PARENT TEACHER ORGANIZATION,B94,B,"50 PARKSIDE TER, BARRE, VT, 05641-4846","(-72.5041221620761, 44.18535165)"
LINK,N31,N,"170 BOYNTON AVE, ST JOHNSBURY, VT, 05819-1170","(-72.0163672100314, 44.42646775)"
WINDHAM VOLUNTEER FIRE AND RESCUE COMPANY INC,M24,M,"690 WHITE ROAD, WINDHAM, VT, 05143-0000","(-72.71600320414257, 43.211469488572625)"
NORTHFIELD PTNO,B94,B,"10 CROSS ST, NORTHFIELD, VT, 05663-6805","(-72.6620735, 44.1545586)"
VERMONT CLEFT PALATE-CRANIOFACIAL FOUNDATION INC,G80,G,"16 CABOT CT, S BURLINGTON, VT, 05403-8500","(-73.17893104784461, 44.41891559127628)"
VERMONT TRIAL LAWYERS ASSOCIATION INC,B03,B,"409 MAIN ST, BENNINGTON, VT, 05201-2141","(-73.19677511450178, 42.87821601765682)"
SIDS PANTRY,K30,K,"201 EAST MAIN STREET, CONCORD, VT, 05824-0000","(-71.87760602445226, 44.443349018292686)"
SHAFTSBURY ELEMENTARY SCHOOL PTO INC,B94,B,"150 BUCK HILL RD, SHAFTSBURY, VT, 05262-9733","(-73.2082623508953, 42.9448357)"
WANTASTIQUET FOUNDATION,S12,S,"494 ADAMS DR, LONDONDERRY, VT, 05148-9404","(-72.79746608859747, 43.21675456310308)"
TASTY WATER ADVENTURES INC,N99,N,"41 LORI LN, BURLINGTON, VT, 05408-1045","(-73.24446347658278, 44.519034116439684)"
GEAR UP1 VT,N99,N,"98 ELFIN LN, CHARLOTTE, VT, 05445-9733","(-73.2290496646142, 44.312818512188976)"
COMMUNITY GUILD,T50,T,"430 LOOP RD, MOUNT HOLLY, VT, 05758-4414","(-72.7501522, 43.4731581)"
UNION STREET SCHOOL PTA INC,B94,B,"43 UNION ST, SPRINGFIELD, VT, 05156-3133","(-72.487324, 43.296071)"
FRIENDS OF THE GUILFORD FREE LIBRARY,B11,B,"4024 GUILFORD CENTER RD, GUILFORD, VT, 05301-8454","(-72.62438525225664, 42.79220885429381)"
VERMONT PATRIOTS INC,N64,N,"201 JUNIPER DR, S BURLINGTON, VT, 05403-5777","(-73.17606400561583, 44.47279982022394)"
OUTDOORS WOMAN INC,B11,B,"635 WARREN RD, EDEN, VT, 05652-6701","(-72.54761201468227, 44.72259944774985)"
RACHELS KITCHEN INC,K30,K,"165 MAIN ST, WINDSOR, VT, 05089-1320","(-72.3876606015042, 43.47680368206126)"
ONION RIVER CHORUS,A6B,A,"80 COLLEGE ST, MONTPELIER, VT, 05602-3111","(-72.56359902739158, 44.25777015)"
THE FRIENDS OF THE BRIDGE INC,A12,A,"62 RIDGE STREET, MONTPELIER, VT, 05602-6100","(-72.5682056, 44.254908099999994)"
SAVI ED LABS LTD,B90,B,"3330 UPPER RD, PLAINFIELD, VT, 05667-9650","(-72.4405251, 44.2273297)"
INTERLACE COMMONS INC,C99,C,"9 PLEASANT ST, BRISTOL, VT, 05443-1030","(-73.07988116368243, 44.13627078165375)"
RICHMOND COMMUNITY BAND LTD,A6C,A,"444 SNIPE IRELAND RD, RICHMOND, VT, 05477-9687","(-72.94608320424186, 44.39895312333022)"
HEAD HEART HANDS FOUNDATION,T22,T,"1920 DOWSVILLE RD, SOUTH DUXBURY, VT, 05660-9412","(-72.81631766527012, 44.26923341712651)"
TOILETS FOR PEOPLE INC,C20,C,"1071 WEST JAMAICA RD, JAMAICA, VT, 05343-0000","(-72.8567989068568, 43.06746435390033)"
GREEN MOUNTAIN DISASTER RELEF TEAM,M99,M,"21708 MAXHAM MEADOW WAY, WOODSTOCK, VT, 05091-0000","(-72.50627, 43.631797)"
INVEST TO IMPACT INC,T20,T,"2025 WILLISTON RD, S BURLINGTON, VT, 05403-6009","(-73.14739129166666, 44.45981739583333)"
919 FOUNDATION,G30,G,"270 POOR FARM RD, MILTON, VT, 05468-3572","(-73.1355515, 44.6415342)"
YOUR COVENANT HANDS EVANGELISTIC MINISTRIES,X20,X,"351 TUTE HL, LYNDONVILLE, VT, 05851-8793","(-71.99596234893153, 44.527432785405786)"
PTA VERMONT CONGRESS,B94,B,"150 SCHOOL ST, MOUNT HOLLY, VT, 05758-8800","(-72.82425036642753, 43.44619399741209)"
BRATTLEBORO COMMON SENSE,W99,W,"16 WASHINGTON ST, BRATTLEBORO, VT, 05301-6479","(-72.55730544184081, 42.84563816166644)"
ECONOMY OF OUR OWN,B01,B,"1 NORTH FRANKLIN, MONTPELIER, VT, 05602-2479","(-72.5683150570662, 44.2641499)"
SMALL TOWN SUMMITS INC,X21,X,"112 SHERWOOD CIR, BRATTLEBORO, VT, 05301-8840","(-72.61948583927104, 42.86177456020173)"
REAL ORGANIC PROJECT INC,C42,C,"82 WILSON RD, EAST THETFORD, VT, 05043-9600","(-72.18604559273888, 43.81296265)"
VERGENNES HIGH SCHOOL BOOSTER CLUB INC,B12,B,"122 GREEN ST, VERGENNES, VT, 05491-1346","(-73.24760039560141, 44.163425024355256)"
CENTER ON RURAL INNOVATION INC,S32,S,"2 QUECHEE RD, HARTLAND, VT, 05048-9601","(-72.3985847, 43.5410653)"
COLD HOLLOW SCULPTURE PARK INC,A99,A,"280 BOSTON POST RD, ENOSBURG, VT, 05450-0000","(-72.75721827498509, 44.915907727006356)"
EXPEDITIONARY SCHOOL AT BLACK RIVER INC,B12,B,"16 GILL TER, LUDLOW, VT, 05149-1004","(-72.69722485176145, 43.3988076540503)"
BORDERLINE PLAYERS COMPANY,A65,A,"135 MOUNT VERNON ST, NEWPORT, VT, 05855-9598","(-72.1995042967238, 44.936817606292415)"
KIDS FIRST INC,O50,O,"330 MAIN ST, CHESTER, VT, 05143-9849","(-72.60062126468281, 43.26517816631501)"
STEAM VERMONT INC,B90,B,"29 VARNEY RD, LINCOLN, VT, 05443-9631","(-73.00085925983562, 44.097951731322986)"
ROOTS FOUNDATION RESTORATIVE OBJECTIVES OBTAINED TOGETHER,B12,B,"447 MAIN ST, CHESTER, VT, 05143-9363","(-72.60358001746388, 43.2659102614143)"
MOONRISE THERAPEUTICS,F30,F,"41 WHITCOMB LN, TAFTSVILLE, VT, 05073-3006","(-72.471802, 43.6314842)"
RHINO FOODS FOUNDATION INC,T23,T,"179 QUEEN CITY PARK RD, BURLINGTON, VT, 05401-5932","(-73.221010592752, 44.44950420000001)"
MODERN QUILT GUILD INC,A40,A,"195 E PUTNEY BROOK RD, PUTNEY, VT, 05346-8798","(-72.49556835299673, 43.01161288748395)"
MORETOWN SCHOOL PTO,B94,B,"940 VT-100B, MORETOWN, VT, 05660-0000","(-72.76245140340467, 44.2471006)"
KILLINGTON MOUNTAIN FOUNDATION INC,N12,N,"2708 KILLINGTON RD, KILLINGTON, VT, 05751-9735","(-72.7908186, 43.6366453)"
VERMONT BLUES SOCIETY INC,A01,A,"1617 HAYDEN HILL RD W, HINESBURG, VT, 05461-9528","(-73.05161713189476, 44.32775503732247)"
WILLIAMSTOWN FISH AND GAME CLUB,N50,N,"2833 GRANDVIEW ROAD, WILLIAMSTOWN, VT, 05679-0000","(-72.5030984, 44.0764467)"
RUTLAND AREA YOUTH GOLF ASSOCIATION INC,N6A,N,"275 GROVE ST, RUTLAND, VT, 05701-2329","(-72.98558962261802, 43.62516770522983)"
PARK STREET HEALTHSHARE INC,E30,E,"145 STATE STREET, RUTLAND, VT, 05701-2978","(-72.98642831315523, 43.60908965)"
WOMEN OF WISDOM INC,P29,P,"141 A MAIN STREET, VERGENNES, VT, 05491-1116","(-73.256586, 44.165651)"
RUTLAND AREA ROBOTICS INC,U40,U,"6 CHITTENDEN RD, RUTLAND, VT, 05701-9800","(-72.942432, 43.673025)"
UNITED AFRICA FOR PROGRESS INC,P20,P,"139 ELMWOOD AVE, BURLINGTON, VT, 05401-4394","(-73.2140970638565, 44.484315699999996)"
OPENEMR FOUNDATION INC,E02,E,"25 E CENTER ST, RUTLAND, VT, 05701-4132","(-72.9675195, 43.6082561)"
VERMONT MOUNTAIN BIKE ADVOCATES,N50,N,"38 RICHARDS RD, GRAFTON, VT, 05146-9812","(-72.57591930255077, 43.228813480171766)"
MOUNTAINS TO MOUNTAINS MINISTRIES INC,Q33,Q,"161 RAILROAD ST, MILTON, VT, 05468-3085","(-73.11036549710919, 44.627137636127514)"
WOMENS TRANSPORTATION SEMINAR OF VERMONT INC,S99,S,"1 NATIONAL LIFE DRIVE, MONTPELIER, VT, 05602-3377","(-72.5844295643632, 44.256356600000004)"
OXFORD PUNCH NEEDLE INSTRUCTORS GUILD,B60,B,"4174 ROUTE 30, CORNWALL, VT, 05753-9482","(-73.1957386, 43.988833)"
BEE THE CHANGE,C40,C,"803 SHEEP FARM RD, WEYBRIDGE, VT, 05753-8435","(-73.1914325741883, 44.033346699999996)"
RAD MAGPIE,O50,O,"266 MAIN ST, BURLINGTON, VT, 05401-8322","(-73.20840474861218, 44.47617909795703)"
COLCHESTER CHEERLEADING ATHLETICS BOOSTERS LTD,A12,A,"34 PRINCESS ANN DR, COLCHESTER, VT, 05446-6738","(-73.26142029925643, 44.543956685904675)"
UNKNOWN ANGELS FOUNDATION INC,P12,P,"324 PLEASANT VALLEY RD, SPRINGFIELD, VT, 05156-9499","(-72.53877668481171, 43.26773452882906)"
AL LUNNA SCHOLARSHIP FUND,B82,B,"1946 LOWER NOTCH RD, BRISTOL, VT, 05443-9703","(-73.07494347474747, 44.10132646464647)"
VMC INDEMNITY COMPANY INC,B19,B,"95 ST PAUL STREET, BURLINGTON, VT, 05401-4428","(-73.2142965, 44.4774307)"
ALL DOGS NEED A HAVEN RESCUE INC,D20,D,"190 PEARL ST, SAINT ALBANS, VT, 05478-2154","(-73.099227, 44.816319)"
ROUND WINDOW INSTITUTE,A68,A,"163 OLD STAGE LN, SHELBURNE, VT, 05482-6554","(-73.2066867060368, 44.38783638441677)"
CHARACTER COLLABORATIVE INC,B90,B,"86 LAKE RD, PANTON, VT, 05491-9270","(-73.36183586979988, 44.13735681957134)"
FIRE ARTS CENTER FOR CRAFTS,B30,B,"485 W RIVER RD, BRATTLEBORO, VT, 05301-9006","(-72.57650750355462, 42.879554549999995)"
FARM AND WILDERNESS CONSERVATION INC,C30,C,"401 FARM AND WILDERNESS RD, PLYMOUTH, VT, 05056-4438","(-72.7582022, 43.5735465)"
GREEN MOUNTAIN WATER SKIERS,N50,N,"13 S PINNACLE RIDGE RD, WATERBURY, VT, 05676-4453","(-72.75898510649789, 44.36206663222039)"
SB DOLPHINS,B99,B,"1234 WILLISTON RD, S BURLINGTON, VT, 05403-5720","(-73.16702785294117, 44.46613019117647)"
TUNDI INCORPORATED,A6A,A,"71 GREEN ST, BRATTLEBORO, VT, 05301-6062","(-72.56142288120617, 42.8523786302287)"
WATERSHEDS UNITED VERMONT INC,C32,C,"379 ELM ST, MONTPELIER, VT, 05602-2213","(-72.56980008054028, 44.2687504)"
HERITAGE FAMILY CARES FOR YOU FOUNDATION,P20,P,"30 ALLEN ST, RUTLAND, VT, 05701-4536","(-72.96928771590181, 43.59600103918772)"
GIVE PEACE A TRI,N70,N,"335 RIVER STREET, SPRINGFIELD, VT, 05156-2243","(-72.5040269, 43.3181535)"
DANBURY FAIR AND RACEARENA MEMORABILIA,A54,A,"2955 E WELLS RD, WELLS, VT, 05774-3870","(-73.1498324, 43.4106334)"
EVERYONE EQUALS MORRISTOWN COMMUNITY CENTER,P40,P,"26 UNION STREET, MORRISVILLE, VT, 05661-0000","(-72.595399, 44.5605597)"
NORWICH PARADE INC,A84,A,"12 SARGENT ST, NORWICH, VT, 05055-9407","(-72.31334590725805, 43.7202144)"
AMERICAN FRIENDS OF GAL EINAI,X05,X,"427 OLD OTIS RD, DANBY, VT, 05739-9450","(-73.0610799275261, 43.362889276556146)"
VERMONT TOWING ASSOCIATION,S41,S,"1066 HINMAN SETTLER RD, BROWNINGTON, VT, 05860-9541","(-72.16879, 44.835594)"
VERMONT BEARHOUND ASSOCIATION INC,D20,D,"558 PEACH BROOK RD, NEWBURY, VT, 05051-9735","(-72.0916519, 44.0601577)"
FRIENDS OF THE MORRISTOWN CENTENNIAL LIBRARY,W99,W,"7 RICHMOND STREET, MORRISVILLE, VT, 05661-0000","(-72.59573466528866, 44.5622627)"
BRAVE CHALLENGE INC,N20,N,"27 RIVER RUN LN, BRADFORD, VT, 05033-8970","(-72.10554443968479, 43.96789246416302)"
TALENT SKATEPARK INC,N32,N,"266 QUEEN CITY PARK RD, BURLINGTON, VT, 05401-5934","(-73.21915687963391, 44.447270950000004)"
AMATEUR ATHLETIC UNION OF THE UNITED STATES INC,N60,N,"440 CLARK RD, GLOVER, VT, 05839-9744","(-72.2263650327451, 44.6773253714083)"
FRIENDS OF MARBLE HOUSE PROJECT INC,A11,A,"1161 DORSET WEST RD, DORSET, VT, 05251-4449","(-73.08769702923775, 43.23002975)"
GROTON LUNCHES WITH FRIENDS INC,K34,K,"1397 SCOTT HWY, GROTON, VT, 05046-0000","(-72.19499181830501, 44.210310145491505)"
VERMONT RIVERLANDS,C32,C,"29 MAIN STREET, MONTPELIER, VT, 05602-3174","(-72.57595684725457, 44.25894975)"
COMMON THREADS QUILT GUILD OF LAMOILLE COUNTY INC,A25,A,"1613 ELMORE POND RD, WOLCOTT, VT, 05680-4040","(-72.4905804, 44.5359066)"
PIVOTAL STEPS INC,P99,P,"3230 NORTH BRIDGEWATER ROAD, BRIDGEWATER, VT, 05034-0000","(-72.61509373948313, 43.62992222994574)"
BBG & HOEHL - NONPROFIT ACCELERATION FUND INC,A31,A,"266 MAIN ST, BURLINGTON, VT, 05401-8322","(-73.20840474861218, 44.47617909795703)"
KINDER WAY FARM SANCTUARY,D20,D,"2158 STAGE RD, BENSON, VT, 05743-9544","(-73.31091989457693, 43.70037316949956)"
VERMONT BE TRUE,P20,P,"1461 BLOOD BROOK RD, FAIRLEE, VT, 05045-9847","(-72.2089837, 43.9220344)"
FINDING OUR STRIDE,N30,N,"256 TUCKER HILL RD, NORWICH, VT, 05055-9585","(-72.37461490487101, 43.747578250000004)"
VT WOLVES,N62,N,"190 CATKIN DR, S BURLINGTON, VT, 05403-3002","(-73.18423051297555, 44.41699541563935)"
MY VIRTUAL ADVOCATE INC,I73,I,"85 E SPRING ST, WINOOSKI, VT, 05404-1987","(-73.18278601041978, 44.49409234150148)"
EPSILON SPIRES INC,A61,A,"190 MAIN ST, BRATTLEBORO, VT, 05301-2837","(-72.558874, 42.853925)"
MRPS PARTNERS IN EDUCATION CORPORATION,B94,B,"5 HIGH SCHOOL DR, MONTPELIER, VT, 05602-3345","(-72.58711064338715, 44.260642399999995)"
WOVEN COLLECTIVE INC,P62,P,"231 MEADOWSIDE DR, CHARLOTTE, VT, 05445-9001","(-73.19661238241757, 44.29367839894968)"
PROJECT HOEPPNER INC,F01,F,"554 LEWIS CREEK RD, HINESBURG, VT, 05461-9332","(-73.09654972616879, 44.2868794979345)"
VERMONT FARM IMMERSION PROGRAM,K20,K,"216 QUARRY RD, WAITSFIELD, VT, 05673-8012","(-72.79636497025189, 44.215618141211884)"
AMATEUR ATHELTIC UNION OF THE US INC,N60,N,"904 S WALDEN RD, CABOT, VT, 05647-9503","(-72.311542, 44.418113)"
WARREN VOLUNTEER FIREFIGHTERS ASSOCIATION,M12,M,"144 WILDFIRE DR, WARREN, VT, 05674-9624","(-72.88114717910447, 44.12940874626866)"
ALNOBAIWI,A20,A,"1 ETHAN ALLEN HOMESTEAD, BURLINGTON, VT, 05408-1141","(-73.231838, 44.508166)"
VERMONT WEAVERS GUILD INC,A25,A,"50 RANDOLPH AVE, RANDOLPH, VT, 05060-1163","(-72.65522404650831, 43.9230758)"
CLIMATE ECONOMY ACTION CENTER OF ADDISON COUNTY INC,S99,S,"122 GREEN MOUNTAIN PL, MIDDLEBURY, VT, 05753-1394","(-73.16891305324648, 44.00755035)"
VICTORY HILL SECTOR,N60,N,"3 DUNPATRICK CIR, MONTPELIER, VT, 05602-2133","(-72.58880474441852, 44.27515725)"
TRILLIUM CENTER CO,P40,P,"1930 ELDER HILL RD, LINCOLN, VT, 05443-4442","(-72.96479564872384, 44.11086189947622)"
DAD GUILD INC,S82,S,"53 SUNSET DR, BURLINGTON, VT, 05408-1910","(-73.25588493421397, 44.5203049)"
OLD NORTH END COMMUNITY CENTER FOUNDATION INC,P11,P,"88 KING STREET, BURLINGTON, VT, 05401-5089","(-73.22052786338541, 44.4743382377226)"
FUNDACION CORDILLERA TROPICAL,Q33,Q,"27 CASE PKWY, BURLINGTON, VT, 05401-1506","(-73.19138811027074, 44.479270476262506)"
WINHALL COMMUNITY ARTS CENTER INC,A26,A,"3 RIVER RD, BONDVILLE, VT, 05340-0000","(-72.87144271911019, 43.14768428769517)"
GENUINE INC,A20,A,"33 E HILL RD, PLAINFIELD, VT, 05667-9481","(-72.41644171428571, 44.27721675510204)"
VERMONT ACADEMY OF CHORAL MUSIC,A25,A,"18 LATHROP RD, CHELSEA, VT, 05038-8934","(-72.51877146093489, 44.02095521262938)"
HOOFBEATS AND DREAMS FARM LTD,N69,N,"196 MONARCH HILL RD, TUNBRIDGE, VT, 05077-9629","(-72.50957697582889, 43.921561026191846)"
SUSTAINABLE DEVELOPMENT CODE,C30,C,"137 HOPSON RD, NORWICH, VT, 05055-9439","(-72.31703398014213, 43.711851383863255)"
TACONIC & GREEN SCHOOL STAFF ASSOCIATION,J40,J,"385 LANDGROVE RD, LANDGROVE, VT, 05148-9742","(-72.8283356, 43.2909677)"
BULLY NO MORE FOUNDATION LTD,B12,B,"45 MILL RD, GRANVILLE, VT, 05747-9669","(-72.84818557142857, 43.98483077142857)"
JENNA TATRO MEMORIAL FUND,F20,F,"1159 FOOTE BROOK RD, JOHNSON, VT, 05656-9664","(-72.6949184, 44.656496)"
VERMONT NATIONAL GUARD CHARITABLE FOUNDATION INC,P40,P,"789 VERMONT NATIONAL GUARD RD, COLCHESTER, VT, 05446-6358","(-73.16080462279038, 44.50042888767428)"
AHA ABENAKI HELPING ABENAKI,A500,A,"156 BACON DR, SHELBURNE, VT, 05482-7496","(-73.220597, 44.369571)"
VERMONT SEARCH AND RESCUE K9 INC,M23,M,"762 APPLE HILL RD, CALAIS, VT, 05648-0000","(-72.4738430377648, 44.384046823639956)"
TOP OF THE WORLD DAIRY 4H,O52,O,"5436 RUSH MEADOW RD, WEST WINDSOR, VT, 05089-9381","(-72.52435964551232, 43.526476738920046)"
CLEAN WATER ADVOCATES INC,B01,B,"60 WOLF LN, RICHMOND, VT, 05477-7769","(-73.03682285052781, 44.39859924028229)"
PITI WAZOO INC,B11,B,"1123 PINE ST, BURLINGTON, VT, 05401-5352","(-73.21500827596958, 44.4477584)"
UNTWISTED INC,G80,G,"600 BLAIR PARK, WILLISTON, VT, 05495-7586","(-73.1125017, 44.4536054)"
RECLAIMED INC,P28,P,"169 MAIN ST, POULTNEY, VT, 05764-1196","(-73.23607486909641, 43.51715803922477)"
GREEN MOUNTAIN SLATE QUARRY ASSOCIATION INC,S41,S,"3 PROSPECT ST, FAIR HAVEN, VT, 05743-1219","(-73.26548116564663, 43.58987195620807)"
BOB JOY MEMORIAL FUND,P20,P,"6 KING ST, BELLOWS FALLS, VT, 05101-1421","(-72.451503, 43.127646)"
EAST HARDWICK NEIGHBORHOOD ORGANIZA TION INC,S20,S,"188 MAIN ST, EAST HARDWICK, VT, 05836-9610","(-72.30608340587055, 44.51904048085383)"
SPAULDING PROJECT GRAD INC,B94,B,"155 AYERS ST, BARRE, VT, 05641-4349","(-72.49505374547063, 44.18948895)"
LRS SQUARE DANCERS INC,N50,N,"164 METAYER CT, WATERBURY CTR, VT, 05677-8004","(-72.72219763693843, 44.37598365501942)"
BURLINGTON FOOTBALL CLUB INC,N65,N,"74 HENRY ST, BURLINGTON, VT, 05401-3329","(-73.20296247413503, 44.484351149999995)"
DREAMSHADOW GROUP,B99,B,"128 SOLAR PARK, PAWLET, VT, 05761-8908","(-73.14952079313416, 43.34428024563838)"
RAPONDA FOUNDATION INC,C32,C,"312 LAKE RAPONDA RD, WILMINGTON, VT, 05363-9791","(-72.81571676555542, 42.878358656438806)"
WINDSOR HISTORICAL SOCIETY INC,A80,A,"29 UNION ST, WINDSOR, VT, 05089-1503","(-72.391939, 43.477083)"
HUMANITARIAN SERVICES FUND INC,M20,M,"209 BATTERY STREET, BURLINGTON, VT, 05401-5261","(-73.218642511086, 44.47383852639158)"
FUND FOR NATURE INC,M20,M,"209 BATTERY STREET, BURLINGTON, VT, 05401-5261","(-73.218642511086, 44.47383852639158)"
ARTS SCIENCES & EDUCATION FUND INC,M20,M,"209 BATTERY STREET, BURLINGTON, VT, 05401-5261","(-73.218642511086, 44.47383852639158)"
STORMSTRONG FOUNDATION INC,H12,H,"55 SUNRISE DR, WILLISTON, VT, 05495-9023","(-73.04555341860063, 44.43528096184487)"
CLEMMONS FAMILY FARM,A23,A,"2213 GREENBUSH RD, CHARLOTTE, VT, 05445-9647","(-73.25440897516573, 44.31921151584828)"
I HAVE A DREAM SCHOLARSHIPS INC,B82,B,"7 BAIRD STREET, MONTPELIER, VT, 05602-3002","(-72.5718505510204, 44.261301387755104)"
FRIENDS OF THE HISTORIC PLAYHOUSE THEATRE INC,A82,A,"11 S MAIN ST, RANDOLPH, VT, 05060-1330","(-72.66533918661383, 43.9218179)"
ISLANDS PICKLEBALL ASSOCIATION INC,N30,N,"545 W SHORE RD, SOUTH HERO, VT, 05486-4404","(-73.3465246390943, 44.66974676682361)"
NORTHEAST COLLEGIATE CYBER DEFENSE LEAGUE,B03,B,"23 HIDDEN VIEW RD, UNDERHILL, VT, 05489-9394","(-72.92315125113896, 44.60042)"
CEDAR CIRCLE FARM AND EDUCATION CENTER INC,K20,K,"225 PAVILLION RD, EAST THETFORD, VT, 05043-9604","(-72.1887860727552, 43.80600025)"
AGING IN HARTLAND,P81,P,"161 MACE HILL RD, HARTLAND, VT, 05048-9403","(-72.42520399404002, 43.56643618561365)"
FIREBRAND,X21,X,"394 DEPOT ST, PROCTORSVILLE, VT, 05153-9752","(-72.63539682025808, 43.37793150753192)"
YOGA FOR THE PEOPLE,P50,P,"1464 S HILL RD, LUDLOW, VT, 05149-9638","(-72.69674716079199, 43.35482850851248)"
VERMONT DONOR MILK CENTER INC,E60,E,"37 LINCOLN STREET, ESSEX JUNCTION, VT, 05452-3228","(-73.111367, 44.493858)"
STREETLIGHTS INC,P60,P,"1944 BACK RD, BELVIDERE, VT, 05442-9613","(-72.730155, 44.7445843)"
BFA FAIRFAX BOYS BASKETBALL,N62,N,"11 ANDBRON RD, FAIRFAX, VT, 05454-9738","(-73.0381992, 44.7086402)"
TILLY BOULANGER FOUNDATION INC,T31,T,"2642 WEYBRIDGE RD, WEYBRIDGE, VT, 05753-9513","(-73.20963147297297, 44.037525099999996)"
FARRS HILL INC,N68,N,"14 HULL ST, RANDOLPH, VT, 05060-1102","(-72.6563644, 43.9198423)"
WHITING FIRST RESPONSE,E62,E,"403 WILLIAMS LN, SUDBURY, VT, 05733-9594","(-73.17281513913473, 43.823078293404635)"
FRIENDS OF ROBINSON INC,B94,B,"41 PARSONAGE RD, STARKSBORO, VT, 05487-0000","(-73.05791762972734, 44.223571050000004)"
HOUNDS OF HOPE ANIMAL RESCUE INC,X20,X,"2371 SANDERS RD, BETHEL, VT, 05032-9725","(-72.6313755000625, 43.857135526236846)"
